# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.046197 0.026593
2 0.018178 0.017850
3 0.014864 0.023408
4 0.014466 0.029853
5 0.013869 0.013523
6 0.014733 0.010641
7 0.013982 0.012562
8 0.014233 0.010774
9 0.014657 0.015252
10 0.015377 0.008768
11 0.014249 0.007822
12 0.014602 0.008686
13 0.014477 0.009642
14 0.014058 0.009079
15 0.014309 0.007420
16 0.013842 0.012999
17 0.013922 0.006450
18 0.014206 0.005830
19 0.014011 0.007591
20 0.013858 0.008681
21 0.013519 0.009225
22 0.013759 0.007647
23 0.013252 0.004698
24 0.013603 0.005026
25 0.013485 0.004920
26 0.013616 0.006488
27 0.013714 0.004158
28 0.013402 0.004053
29 0.013117 0.004862
30 0.013359 0.004377
