# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.027446 0.010779
2 0.012198 0.008914
3 0.011514 0.008879
4 0.011241 0.009108
5 0.010874 0.010923
6 0.010405 0.007531
7 0.009748 0.009148
8 0.009344 0.006827
9 0.009472 0.006836
10 0.009383 0.006832
11 0.009258 0.006759
12 0.009263 0.006373
13 0.009232 0.006527
14 0.009129 0.006989
15 0.009236 0.006500
16 0.008966 0.006174
17 0.009047 0.006759
18 0.009003 0.006066
19 0.008960 0.005926
20 0.008658 0.006188
21 0.009036 0.007308
22 0.008900 0.006037
23 0.008895 0.006194
24 0.008754 0.005993
