# model=snn-ae encoding=latency architecture=conv1d v_th=1.5 alpha=0.8 run=5
epoch train_loss val_loss
1 0.039524 0.078910
2 0.015225 0.042667
3 0.010049 0.031874
4 0.008287 0.031458
5 0.007410 0.027777
6 0.007003 0.027013
7 0.006638 0.023476
8 0.006594 0.022479
9 0.006641 0.022856
10 0.006247 0.022252
11 0.006285 0.020668
12 0.006145 0.020951
13 0.006286 0.020797
14 0.006184 0.020366
15 0.006289 0.019982
16 0.006201 0.022015
17 0.006116 0.021066
18 0.006142 0.021157
19 0.006131 0.020635
20 0.006213 0.020469
