# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.226776 0.151584
2 0.181172 0.151253
3 0.175285 0.138622
4 0.164796 0.142888
5 0.157103 0.145032
6 0.154237 0.153365
7 0.151325 0.142193
8 0.143390 0.131645
9 0.142228 0.140381
10 0.141890 0.136761
11 0.141744 0.130940
12 0.135632 0.135008
13 0.136496 0.137959
14 0.138162 0.128248
15 0.136478 0.129428
16 0.137714 0.132529
17 0.136041 0.124179
18 0.133784 0.128608
19 0.130900 0.120973
20 0.133747 0.147989
21 0.141335 0.129449
22 0.132495 0.132069
23 0.129612 0.131326
24 0.129116 0.115374
25 0.136472 0.136671
26 0.131931 0.158389
27 0.140155 0.120415
28 0.140030 0.122846
29 0.138890 0.114888
30 0.139324 0.122726
