# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.8 run=4
epoch train_loss val_loss
1 0.021221 0.009036
2 0.005931 0.004709
3 0.004549 0.003709
4 0.003512 0.002750
5 0.002837 0.002463
6 0.002341 0.002061
7 0.001897 0.001552
8 0.001735 0.001717
9 0.001422 0.001262
10 0.001224 0.001547
11 0.001196 0.001020
12 0.001156 0.000984
13 0.000979 0.001003
14 0.001128 0.000981
15 0.000971 0.001039
16 0.001017 0.000921
17 0.001006 0.001070
18 0.001003 0.000857
19 0.000927 0.000841
20 0.000944 0.000838
21 0.000982 0.000896
22 0.000975 0.001090
23 0.000942 0.000927
24 0.000970 0.001314
25 0.001086 0.000909
