# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.460988 0.255148
2 0.242458 0.185053
3 0.203053 0.169347
4 0.178256 0.140215
5 0.160957 0.128837
6 0.148998 0.127261
7 0.143411 0.118097
8 0.141467 0.137010
9 0.133790 0.114752
10 0.132028 0.107880
11 0.132323 0.115093
12 0.129735 0.116118
13 0.129537 0.107756
14 0.134222 0.105844
15 0.128108 0.107746
16 0.126905 0.105459
17 0.126698 0.111118
18 0.122480 0.113095
19 0.122093 0.112974
20 0.123790 0.105656
21 0.120408 0.104045
22 0.122413 0.108924
23 0.117382 0.103650
24 0.119484 0.105420
25 0.117518 0.107210
26 0.117300 0.103009
27 0.118527 0.108256
28 0.117150 0.109330
29 0.115263 0.108585
30 0.111142 0.103122
