# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.9 run=5
epoch train_loss val_loss
1 0.024019 0.008429
2 0.007375 0.003963
3 0.005744 0.003468
4 0.005137 0.003556
5 0.004545 0.002819
6 0.004090 0.002356
7 0.003975 0.002121
8 0.003578 0.001842
9 0.003607 0.001797
10 0.003248 0.001765
11 0.003306 0.001673
12 0.003144 0.001871
13 0.003310 0.001908
14 0.003164 0.001802
15 0.003174 0.001613
16 0.003169 0.001552
17 0.003269 0.001740
18 0.003236 0.001525
19 0.003232 0.001601
20 0.003299 0.001856
21 0.003340 0.002038
22 0.003362 0.001708
23 0.003432 0.001895
