# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.8 run=2
epoch train_loss val_loss
1 0.054894 0.023787
2 0.024105 0.017065
3 0.017363 0.013418
4 0.015657 0.010185
5 0.015234 0.015378
6 0.014958 0.012792
7 0.014845 0.009905
8 0.014117 0.008523
9 0.014504 0.011230
10 0.014025 0.009956
11 0.014016 0.011762
12 0.014084 0.006516
13 0.014303 0.007098
14 0.013922 0.009271
15 0.013716 0.006300
16 0.013804 0.008293
17 0.013437 0.007560
18 0.013831 0.009000
19 0.013607 0.005941
20 0.013111 0.005815
21 0.013228 0.006214
22 0.013708 0.007270
23 0.013436 0.006542
24 0.013624 0.005818
25 0.013887 0.006108
