# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.9 run=1
epoch train_loss val_loss
1 0.037577 0.011981
2 0.026335 0.014581
3 0.020534 0.018993
4 0.017623 0.010542
5 0.016631 0.013533
6 0.016612 0.008182
7 0.016336 0.012218
8 0.016291 0.008546
9 0.016614 0.010637
10 0.016209 0.010370
11 0.016638 0.007727
12 0.016566 0.008713
13 0.016478 0.010117
14 0.016683 0.008155
15 0.016663 0.009189
16 0.016582 0.007627
17 0.016547 0.007490
18 0.016640 0.009226
19 0.016698 0.011852
20 0.016582 0.009601
21 0.016403 0.006979
22 0.016575 0.012827
23 0.016734 0.007783
24 0.016700 0.008695
25 0.016975 0.007194
26 0.016940 0.007288
