# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.8 run=5
epoch train_loss val_loss
1 0.052565 0.053768
2 0.019928 0.039349
3 0.014653 0.025905
4 0.013756 0.030553
5 0.013880 0.024262
6 0.013642 0.027695
7 0.013980 0.023530
8 0.013742 0.023386
9 0.013511 0.028196
10 0.013878 0.022562
11 0.013097 0.023717
12 0.013401 0.023435
13 0.013317 0.024052
14 0.013052 0.022325
15 0.012478 0.023781
16 0.013609 0.024225
17 0.012959 0.021156
18 0.012568 0.020986
19 0.012274 0.022418
20 0.012229 0.023106
21 0.012020 0.022149
22 0.012020 0.021598
23 0.012333 0.021398
