# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 0.053656 0.002742
2 0.007549 0.000322
3 0.007149 0.000231
4 0.006621 0.000961
5 0.006384 0.000372
6 0.006090 0.000578
7 0.006019 0.000333
8 0.005877 0.000126
9 0.005813 0.000087
10 0.005778 0.000103
11 0.005727 0.000097
12 0.005651 0.000851
13 0.005722 0.000197
14 0.005616 0.000087
15 0.005594 0.000081
16 0.005570 0.000064
17 0.005584 0.000102
18 0.005602 0.000062
19 0.005667 0.000121
20 0.005526 0.000082
21 0.005421 0.000057
22 0.005394 0.000033
23 0.005447 0.000069
24 0.005495 0.000124
25 0.005465 0.000049
26 0.005396 0.000025
27 0.005378 0.000099
28 0.005613 0.000110
29 0.005497 0.000094
30 0.005563 0.000072
