# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.99 run=4
epoch train_loss val_loss
1 0.146990 0.123783
2 0.062070 0.107990
3 0.061107 0.106267
4 0.059793 0.111347
5 0.058779 0.115676
6 0.057618 0.097598
7 0.056604 0.099712
8 0.055691 0.100162
9 0.054925 0.098370
10 0.053784 0.096689
11 0.053419 0.096738
12 0.054207 0.101067
13 0.053658 0.096953
14 0.054022 0.096557
15 0.053170 0.096819
16 0.052879 0.096613
17 0.052408 0.095050
18 0.052108 0.095276
19 0.052210 0.094828
20 0.052502 0.094348
21 0.053300 0.102716
22 0.054937 0.097190
23 0.053795 0.095698
24 0.053079 0.095453
25 0.053172 0.096316
