# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.138551 0.122538
2 0.062403 0.106787
3 0.061038 0.104278
4 0.060674 0.106338
5 0.060211 0.105969
6 0.058761 0.103041
7 0.058976 0.101769
8 0.057497 0.105040
9 0.056732 0.099190
10 0.055149 0.097621
11 0.055237 0.098569
12 0.054226 0.097749
13 0.053815 0.096702
14 0.054214 0.098843
15 0.053970 0.101317
16 0.054216 0.095494
17 0.053851 0.096896
18 0.053667 0.095499
19 0.052887 0.096678
20 0.053085 0.097076
21 0.052628 0.095630
