# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.99 run=4
epoch train_loss val_loss
1 0.111910 0.101920
2 0.051296 0.092156
3 0.050298 0.089913
4 0.048833 0.088755
5 0.048560 0.087376
6 0.046917 0.084555
7 0.046942 0.095679
8 0.047428 0.084155
9 0.047712 0.085843
10 0.047983 0.087465
11 0.048103 0.084850
12 0.046621 0.084061
13 0.045594 0.087770
14 0.045565 0.086017
15 0.045652 0.087806
16 0.045546 0.083835
17 0.045071 0.085309
18 0.045076 0.084927
19 0.045310 0.084361
20 0.044882 0.084499
21 0.044653 0.085388
