# model=snn-ae encoding=latency architecture=dense v_th=1.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.013115 0.002253
2 0.001121 0.000535
3 0.000448 0.000183
4 0.000283 0.000173
5 0.000298 0.001294
6 0.000339 0.000157
7 0.000250 0.000139
8 0.000233 0.000828
9 0.000233 0.000165
10 0.000179 0.000163
11 0.000205 0.000574
12 0.000156 0.000123
13 0.000243 0.000098
14 0.000084 0.000206
15 0.000077 0.000041
16 0.000031 0.000023
17 0.000076 0.000017
18 0.000032 0.000013
19 0.000011 0.000013
20 0.000010 0.000001
21 0.000010 0.000000
22 0.000006 0.000000
23 0.000006 0.000000
24 0.000006 0.000000
25 0.000006 0.000000
26 0.000006 0.000001
27 0.000010 0.000013
