# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.017623 0.005293
2 0.005599 0.004006
3 0.004789 0.003514
4 0.004567 0.003472
5 0.004405 0.003276
6 0.004277 0.004862
7 0.004208 0.002890
8 0.003988 0.003161
9 0.003832 0.002847
10 0.003930 0.002983
11 0.003886 0.002823
12 0.003950 0.002822
13 0.003866 0.003445
14 0.003909 0.002832
15 0.003881 0.002904
16 0.003915 0.002786
17 0.004102 0.003024
18 0.003971 0.002870
19 0.003945 0.002799
20 0.003980 0.003012
21 0.004181 0.003088
