# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.047208 0.021293
2 0.019573 0.034241
3 0.020245 0.074600
4 0.023775 0.043748
5 0.024492 0.030885
6 0.024074 0.012122
7 0.023098 0.013097
8 0.022600 0.008799
9 0.023587 0.008134
10 0.024849 0.008166
11 0.023564 0.008079
12 0.023879 0.008279
13 0.023682 0.008145
14 0.023323 0.008251
15 0.023333 0.008086
16 0.023101 0.008069
17 0.023611 0.008317
18 0.023273 0.008387
19 0.022897 0.008184
20 0.023279 0.008413
21 0.024093 0.008503
