# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 0.018087 0.005808
2 0.005854 0.004459
3 0.005274 0.003579
4 0.004784 0.003369
5 0.004722 0.003219
6 0.004812 0.003181
7 0.004471 0.002944
8 0.004227 0.002755
9 0.004324 0.002795
10 0.004135 0.002755
11 0.004060 0.002988
12 0.004112 0.002715
13 0.004104 0.002795
14 0.004137 0.003111
15 0.004119 0.003066
16 0.004151 0.002624
17 0.004064 0.002838
18 0.004182 0.002907
19 0.004438 0.002786
20 0.004102 0.002768
21 0.004056 0.002899
