# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.8 run=5
epoch train_loss val_loss
1 0.017302 0.004118
2 0.002063 0.000607
3 0.000485 0.000165
4 0.000315 0.000179
5 0.000188 0.000008
6 0.000291 0.000028
7 0.000303 0.000015
8 0.000259 0.000326
9 0.000040 0.000001
10 0.000201 0.000023
11 0.000221 0.000000
12 0.000178 0.000079
13 0.000069 0.000000
14 0.000089 0.000025
15 0.000093 0.000000
16 0.000132 0.000002
17 0.000105 0.000013
18 0.000113 0.000001
19 0.000098 0.000006
20 0.000037 0.000000
21 0.000035 0.000000
22 0.000007 0.000000
23 0.000007 0.000000
24 0.000007 0.000002
25 0.000007 0.000000
26 0.000007 0.000003
27 0.000158 0.000000
