# Batch convergence for: model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.99 run=4
batch_num epoch batch_loss
0 1 0.306398
1 1 0.197902
2 1 0.003879
3 1 0.656517
4 1 0.137493
5 1 0.175525
6 1 0.134153
7 1 0.051556
8 1 0.011513
9 1 0.097801
10 1 0.497876
11 1 0.209277
12 1 0.003777
13 1 0.205670
14 1 0.078937
15 1 0.381368
16 1 0.247989
17 1 0.018892
18 1 0.236954
19 1 0.003720
20 1 0.103839
21 1 0.305799
22 1 0.194680
23 1 0.067850
24 1 0.455016
25 1 0.049578
26 1 0.064561
27 1 0.011095
28 1 0.022267
29 1 0.035859
30 1 0.068866
31 1 0.038190
32 1 0.014673
33 1 0.156754
34 1 0.265464
35 1 0.044638
36 1 0.018237
37 1 0.188662
38 1 0.094983
39 1 0.038655
40 1 0.010809
41 1 0.003557
42 1 0.067977
43 1 0.018002
44 1 0.003535
45 1 0.010706
46 1 0.010685
47 1 0.182795
48 1 0.015456
49 1 0.132898
50 1 0.014181
51 1 0.003476
52 1 0.007003
53 1 0.010536
54 1 0.014076
55 1 0.003438
56 1 0.003428
57 1 0.151821
58 1 0.019231
59 1 0.031857
60 1 0.176693
61 1 0.076736
62 1 0.050355
63 1 0.043297
64 1 0.024574
65 1 0.006808
66 1 0.086753
67 1 0.042838
68 1 0.073353
69 1 0.100469
70 1 0.105636
71 1 0.133372
72 1 0.346869
73 1 0.051352
74 1 0.003289
75 1 0.013551
76 1 0.108468
77 1 0.103541
78 1 0.006640
79 1 0.106233
80 1 0.033538
81 1 0.100616
82 1 0.009976
83 1 0.006584
84 1 0.046406
85 1 0.009925
86 1 0.041146
87 1 0.035584
88 1 0.016689
89 1 0.272044
90 1 0.027128
91 1 0.035375
92 1 0.075370
93 1 0.091035
94 1 0.031806
95 1 0.098097
96 1 0.093227
97 1 0.006410
98 1 0.003163
99 1 0.139228
100 1 0.044318
101 1 0.023159
102 1 0.029769
103 1 0.045015
104 1 0.158606
105 1 0.003136
106 1 0.104155
107 1 0.032358
108 1 0.168073
109 1 0.038766
110 1 0.030338
111 1 0.003122
112 1 0.029432
113 1 0.019339
114 1 0.029612
115 1 0.076014
116 1 0.026054
117 1 0.061230
118 1 0.269604
119 1 0.137748
120 1 0.153537
121 1 0.006192
122 1 0.019071
123 1 0.044085
124 1 0.003095
125 1 0.003093
126 1 0.009286
127 1 0.061813
128 1 0.003085
129 1 0.006130
130 1 0.015592
131 1 0.072092
132 1 0.009200
133 1 0.105278
134 1 0.091520
135 1 0.067049
136 1 0.030237
137 1 0.006051
138 1 0.003043
139 1 0.061788
140 1 0.059312
141 1 0.061643
142 1 0.154790
143 1 0.034594
144 1 0.176057
145 1 0.226575
146 1 0.003028
147 1 0.009002
148 1 0.054682
149 1 0.008985
150 1 0.034999
151 1 0.034958
152 1 0.078388
153 1 0.214858
154 1 0.046296
155 1 0.008917
156 1 0.063973
157 1 0.061528
158 1 0.047114
159 1 0.069649
160 1 0.011856
161 1 0.034459
162 1 0.042834
163 1 0.064669
164 1 0.232380
165 1 0.005888
166 1 0.005884
167 1 0.003055
168 1 0.005873
169 1 0.003054
170 1 0.068940
171 1 0.288454
172 1 0.005847
173 1 0.027006
174 1 0.244080
175 1 0.064273
176 1 0.172438
177 1 0.011573
178 1 0.156452
179 1 0.008658
180 1 0.059555
181 1 0.020580
182 1 0.057952
183 1 0.025156
184 1 0.011459
185 1 0.029480
186 1 0.031954
187 1 0.003081
188 1 0.043458
189 1 0.256744
190 1 0.033315
191 1 0.262510
192 1 0.282948
193 1 0.038173
194 1 0.020231
195 1 0.102925
196 1 0.011911
197 1 0.003136
198 1 0.045430
199 1 0.189252
200 1 0.075264
201 1 0.011236
202 1 0.011225
203 1 0.118101
204 1 0.005783
205 1 0.014020
206 1 0.008444
207 1 0.100694
208 1 0.006535
209 1 0.062518
210 1 0.013918
211 1 0.037426
212 1 0.155577
213 1 0.076582
214 1 0.027814
215 1 0.175910
216 1 0.009311
217 1 0.005741
218 1 0.024996
219 1 0.233330
220 1 0.068015
221 1 0.159904
222 1 0.261433
223 1 0.005753
224 1 0.149128
225 1 0.063893
226 1 0.209827
227 1 0.018759
228 1 0.438624
229 1 0.153224
230 1 0.237627
231 1 0.003423
232 1 0.083626
233 1 0.251810
234 1 0.083393
235 1 0.060404
236 1 0.019346
237 1 0.008449
238 1 0.005977
239 1 0.294343
240 1 0.053903
241 1 0.006014
242 1 0.097862
243 1 0.016412
244 1 0.006041
245 1 0.006045
246 1 0.093032
247 1 0.053842
248 1 0.112440
249 1 0.174288
250 1 0.010963
251 1 0.040179
252 1 0.008470
253 1 0.043901
254 1 0.059012
255 1 0.006062
256 1 0.062295
257 1 0.021106
258 1 0.010867
259 1 0.056857
260 1 0.008401
261 1 0.008388
262 1 0.113269
263 1 0.003778
264 1 0.121817
265 1 0.230808
266 1 0.044465
267 1 0.037651
268 1 0.003805
269 1 0.218551
270 1 0.006030
271 1 0.053136
272 1 0.031926
273 1 0.084798
274 1 0.038046
275 1 0.171718
276 1 0.112794
277 1 0.043583
278 1 0.015808
279 1 0.010672
280 1 0.046739
281 1 0.006076
282 1 0.066044
283 1 0.015719
284 1 0.006069
285 1 0.017183
286 1 0.068835
287 1 0.095498
288 1 0.027031
289 1 0.003945
290 1 0.043393
291 1 0.062380
292 1 0.032068
293 1 0.054922
294 1 0.121531
295 1 0.040040
296 1 0.022925
297 1 0.069483
298 1 0.081308
299 1 0.003948
300 1 0.018072
301 1 0.008135
302 1 0.202258
303 1 0.154138
304 1 0.008116
305 1 0.003959
306 1 0.074998
307 1 0.027831
308 1 0.022355
309 1 0.263045
310 1 0.008086
311 1 0.013881
312 1 0.005979
313 1 0.121878
314 1 0.054180
315 1 0.092493
316 1 0.060896
317 1 0.033514
318 1 0.136641
319 1 0.074130
320 1 0.069552
321 1 0.071338
322 1 0.005989
323 1 0.056301
324 1 0.004055
325 1 0.010741
326 1 0.078798
327 1 0.054681
328 1 0.005983
329 1 0.047547
330 1 0.228447
331 1 0.030113
332 1 0.121997
333 1 0.012414
334 1 0.012402
335 1 0.004103
336 1 0.209877
337 1 0.050282
338 1 0.073454
339 1 0.074879
340 1 0.007963
341 1 0.117718
342 1 0.040948
343 1 0.005995
344 1 0.047815
345 1 0.164984
346 1 0.036129
347 1 0.030087
348 1 0.006002
349 1 0.041371
350 1 0.006001
351 1 0.034380
352 1 0.004184
353 1 0.004184
354 1 0.023786
355 1 0.045680
356 1 0.008143
357 1 0.092147
358 1 0.113039
359 1 0.009867
360 1 0.060557
361 1 0.009846
362 1 0.075253
363 1 0.021686
364 1 0.014400
365 1 0.042181
366 1 0.004185
367 1 0.100584
368 1 0.005924
369 1 0.007770
370 1 0.130883
371 1 0.130608
372 1 0.026981
373 1 0.096108
374 1 0.137873
375 1 0.005931
376 1 0.026890
377 1 0.025923
378 1 0.118147
379 1 0.009712
380 1 0.197289
381 1 0.052093
382 1 0.037735
383 1 0.009699
