# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.8 run=4
epoch train_loss val_loss
1 0.018630 0.011653
2 0.008768 0.006570
3 0.005756 0.004357
4 0.004184 0.003456
5 0.003136 0.002474
6 0.002531 0.002176
7 0.002072 0.001909
8 0.001966 0.001769
9 0.001854 0.001835
10 0.001986 0.001816
11 0.001778 0.001850
12 0.001888 0.001687
13 0.001691 0.001730
14 0.001772 0.001644
15 0.001736 0.001647
16 0.001636 0.001567
17 0.001867 0.001716
18 0.001668 0.001641
19 0.001632 0.001593
20 0.001586 0.001656
21 0.001573 0.001571
