# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.8 run=4
epoch train_loss val_loss
1 0.015892 0.006309
2 0.001928 0.000412
3 0.000434 0.000216
4 0.000214 0.000266
5 0.000299 0.000014
6 0.000137 0.000008
7 0.000212 0.000014
8 0.000070 0.000007
9 0.000124 0.000003
10 0.000149 0.000001
11 0.000058 0.000000
12 0.000088 0.000000
13 0.000175 0.000013
14 0.000026 0.000000
15 0.000010 0.000000
16 0.000134 0.000001
17 0.000012 0.000002
18 0.000011 0.000000
19 0.000129 0.000003
20 0.000037 0.000000
21 0.000029 0.000000
22 0.000010 0.000000
23 0.000007 0.000000
