# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.99 run=2
epoch train_loss val_loss
1 0.043892 0.079247
2 0.023070 0.066583
3 0.024394 0.048308
4 0.025755 0.039497
5 0.025052 0.043021
6 0.024991 0.040810
7 0.025081 0.051050
8 0.025923 0.044309
9 0.024036 0.035845
10 0.026302 0.038019
11 0.022579 0.035232
12 0.022809 0.034849
13 0.022500 0.034969
14 0.022612 0.032984
15 0.021485 0.032945
16 0.020645 0.034329
17 0.021878 0.032768
18 0.022390 0.032683
19 0.022972 0.039327
20 0.024243 0.034203
21 0.023429 0.033970
22 0.023270 0.034505
23 0.024854 0.035561
