# model=snn-ae encoding=direct architecture=dense v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 1.109627 1.065032
2 1.034603 1.033811
3 1.024570 1.023536
4 1.021002 1.024420
5 1.014458 1.027745
6 1.003559 1.013523
7 1.004591 1.012877
8 0.994827 0.999224
9 0.998118 1.010746
10 0.986629 0.986781
11 0.979459 0.985914
12 0.977721 0.989100
13 0.982208 0.984173
14 0.967431 0.978982
15 0.966825 0.990918
16 0.967702 0.978401
17 0.967974 0.981758
18 0.973332 0.977103
19 0.962703 0.975720
20 0.965353 0.967498
21 0.955317 0.983353
22 0.949062 0.988425
23 0.961108 0.980948
24 0.968753 0.978240
25 0.945991 1.002401
