# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.228087 0.150997
2 0.189890 0.148082
3 0.181035 0.162801
4 0.170906 0.156001
5 0.170164 0.148844
6 0.158126 0.158660
7 0.155380 0.145437
8 0.149710 0.157789
9 0.147342 0.148761
10 0.148948 0.142711
11 0.143542 0.143413
12 0.141931 0.143984
13 0.142109 0.145470
14 0.142516 0.139642
15 0.140984 0.129931
16 0.135792 0.142922
17 0.138363 0.128257
18 0.140138 0.138363
19 0.136412 0.131839
20 0.137207 0.137642
21 0.134885 0.128855
22 0.131618 0.123928
23 0.130754 0.135391
24 0.131314 0.132265
25 0.130398 0.129658
26 0.130634 0.137647
27 0.131510 0.132593
