# model=snn-ae encoding=poisson architecture=dense v_th=0.5 alpha=0.99 run=5
epoch train_loss val_loss
1 0.028010 0.019265
2 0.010616 0.016203
3 0.009867 0.017851
4 0.009453 0.015855
5 0.008525 0.017279
6 0.008022 0.013913
7 0.007524 0.013584
8 0.007185 0.014046
9 0.007343 0.013230
10 0.007117 0.013200
11 0.006930 0.013034
12 0.006582 0.013161
13 0.006615 0.012798
14 0.006698 0.012821
15 0.006705 0.012712
16 0.006782 0.012999
17 0.006890 0.013361
18 0.007044 0.013268
19 0.006823 0.012714
20 0.006929 0.013229
