# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.038942 0.015052
2 0.015384 0.009313
3 0.011943 0.007596
4 0.010529 0.005933
5 0.008735 0.004803
6 0.007805 0.004493
7 0.007205 0.003416
8 0.006394 0.002975
9 0.005846 0.002860
10 0.005532 0.002107
11 0.005261 0.001966
12 0.005152 0.002220
13 0.005128 0.001952
14 0.005134 0.002278
15 0.005029 0.001934
16 0.004994 0.001777
17 0.004990 0.002172
18 0.005021 0.001927
19 0.004996 0.002087
20 0.004975 0.001698
21 0.004969 0.001782
22 0.005076 0.002106
23 0.005002 0.001878
24 0.004933 0.001943
25 0.004912 0.001759
