# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 1.118817 1.097505
2 1.045949 1.082280
3 1.044024 1.059688
4 1.027580 1.059657
5 1.021470 1.038815
6 1.014246 1.038465
7 1.001868 1.013859
8 0.995595 1.018823
9 0.985812 1.015431
10 0.976861 1.011760
11 0.971768 1.007487
12 0.961110 1.007794
13 0.959501 0.995925
14 0.945184 0.980578
15 0.941566 0.985048
16 0.935121 0.982567
17 0.948108 0.989485
18 0.929039 0.967335
19 0.925822 0.979592
20 0.924074 0.986743
21 0.914029 0.993952
22 0.912798 0.969715
23 0.917162 0.971921
