# model=snn-ae encoding=poisson architecture=conv1d v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.022790 0.012997
2 0.006134 0.009779
3 0.004669 0.007549
4 0.004047 0.007791
5 0.003533 0.006555
6 0.003249 0.006157
7 0.002986 0.005766
8 0.002605 0.005580
9 0.002424 0.005345
10 0.002393 0.005908
11 0.002241 0.005345
12 0.002274 0.005276
13 0.002424 0.005340
14 0.002414 0.005806
15 0.002544 0.005346
16 0.002404 0.005273
17 0.002410 0.005381
18 0.002420 0.005542
19 0.002500 0.005526
20 0.002733 0.005698
21 0.002635 0.005743
