# model=snn-ae encoding=latency architecture=recurrent v_th=1.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.346784 0.262447
2 0.296995 0.236511
3 0.260795 0.215293
4 0.239536 0.196758
5 0.216693 0.185375
6 0.203023 0.166627
7 0.185062 0.162035
8 0.169943 0.148896
9 0.163259 0.143143
10 0.153000 0.144404
11 0.151075 0.136135
12 0.148082 0.136758
13 0.142231 0.132635
14 0.144713 0.125789
15 0.138914 0.124833
16 0.133693 0.121523
17 0.133656 0.126428
18 0.131440 0.125176
19 0.132466 0.118895
20 0.132522 0.123313
21 0.133106 0.119848
22 0.128825 0.119421
23 0.128545 0.123948
24 0.128329 0.119896
