# model=snn-ae encoding=poisson architecture=conv1d v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.021572 0.007792
2 0.005718 0.004013
3 0.004097 0.003206
4 0.003429 0.002850
5 0.002795 0.002350
6 0.002538 0.002023
7 0.002139 0.001933
8 0.002019 0.001590
9 0.001582 0.001499
10 0.001399 0.001258
11 0.001244 0.001307
12 0.001107 0.001167
13 0.001267 0.001122
14 0.001319 0.001455
15 0.001206 0.001080
16 0.001213 0.001136
17 0.001233 0.001057
18 0.001200 0.001315
19 0.001312 0.001229
20 0.001180 0.001326
21 0.001401 0.001136
22 0.001260 0.001204
