# model=snn-ae encoding=direct architecture=recurrent v_th=1.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.050322 0.002303
2 0.003113 0.002234
3 0.002533 0.000357
4 0.001774 0.009977
5 0.002038 0.000529
6 0.001393 0.001406
7 0.001088 0.000295
8 0.000849 0.000172
9 0.000789 0.000152
10 0.000679 0.000169
11 0.000664 0.000118
12 0.000848 0.000152
13 0.000649 0.000123
14 0.000687 0.000102
15 0.000681 0.000254
16 0.000561 0.000073
17 0.000657 0.000071
18 0.000563 0.000063
19 0.000619 0.000079
20 0.000748 0.000207
21 0.000515 0.000077
22 0.000533 0.000061
23 0.000617 0.000307
24 0.000517 0.000144
25 0.000960 0.001153
26 0.001226 0.000229
27 0.000896 0.000420
