# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.9 run=5
epoch train_loss val_loss
1 0.033909 0.011450
2 0.003458 0.010253
3 0.003152 0.009753
4 0.002962 0.009153
5 0.003153 0.008837
6 0.002935 0.008883
7 0.002916 0.008595
8 0.002938 0.008731
9 0.002860 0.008545
10 0.002870 0.008521
11 0.002898 0.009040
12 0.002886 0.008681
13 0.002833 0.008343
14 0.002762 0.008330
15 0.002754 0.008369
16 0.002745 0.008282
17 0.002780 0.008351
18 0.002756 0.008323
19 0.002703 0.008832
20 0.002749 0.009284
21 0.002760 0.008547
