# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.99 run=2
epoch train_loss val_loss
1 0.885900 0.753455
2 0.839495 0.744820
3 0.835419 0.733390
4 0.832474 0.729773
5 0.826638 0.724576
6 0.826897 0.731801
7 0.821050 0.724068
8 0.815526 0.725704
9 0.813514 0.722207
10 0.809077 0.718012
11 0.804086 0.713704
12 0.801582 0.715200
13 0.796600 0.715183
14 0.797879 0.705150
15 0.795359 0.704265
16 0.797986 0.708274
17 0.796734 0.704308
18 0.800979 0.703320
19 0.794569 0.713330
20 0.801529 0.709565
21 0.792989 0.716091
22 0.798335 0.710075
23 0.793414 0.712881
