# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.9 run=1
epoch train_loss val_loss
1 0.047850 0.004987
2 0.000622 0.000309
3 0.000411 0.000498
4 0.000310 0.000544
5 0.000325 0.000149
6 0.000190 0.000138
7 0.000208 0.000039
8 0.000029 0.000560
9 0.000082 0.000004
10 0.000006 0.000015
11 0.000000 0.000015
12 0.000017 0.000002
13 0.000007 0.000001
14 0.000001 0.000001
15 0.000008 0.000000
16 0.000003 0.000000
17 0.000000 0.000000
18 0.000000 0.000000
19 0.000000 0.000013
20 0.000000 0.000014
