# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.9 run=3
epoch train_loss val_loss
1 0.014395 0.003699
2 0.001519 0.000166
3 0.000601 0.000160
4 0.000343 0.000787
5 0.000324 0.000116
6 0.000300 0.000284
7 0.000214 0.002348
8 0.000170 0.000161
9 0.000152 0.000477
10 0.000153 0.000007
11 0.000338 0.000046
12 0.000149 0.000019
13 0.000098 0.000014
14 0.000118 0.000005
15 0.000071 0.000002
16 0.000018 0.000003
17 0.000039 0.000002
18 0.000022 0.000001
19 0.000017 0.000000
20 0.000008 0.000157
21 0.000021 0.000000
22 0.000007 0.000000
23 0.000006 0.000000
24 0.000019 0.000000
25 0.000006 0.000000
26 0.000006 0.000000
27 0.000049 0.000000
