# model=snn-ae encoding=latency architecture=conv1d v_th=1 alpha=0.8 run=2
epoch train_loss val_loss
1 0.466260 0.231985
2 0.192204 0.132751
3 0.146489 0.111399
4 0.126961 0.095654
5 0.119582 0.088033
6 0.111352 0.090129
7 0.109371 0.090975
8 0.110246 0.082222
9 0.104566 0.080156
10 0.101918 0.090201
11 0.104727 0.085083
12 0.102368 0.077487
13 0.099805 0.076437
14 0.102554 0.080727
15 0.101557 0.082514
16 0.098050 0.076656
17 0.097464 0.079974
18 0.094872 0.077121
