# model=snn-ae encoding=poisson architecture=conv1d v_th=1.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.023324 0.009283
2 0.006482 0.004376
3 0.004552 0.003789
4 0.003731 0.003167
5 0.003096 0.002928
6 0.002325 0.001953
7 0.002073 0.001506
8 0.001603 0.002172
9 0.001404 0.001299
10 0.001314 0.001093
11 0.001013 0.000995
12 0.001086 0.001234
13 0.000912 0.000986
14 0.000985 0.000904
15 0.000957 0.000858
16 0.000888 0.000810
17 0.000930 0.000968
18 0.000948 0.000835
19 0.000890 0.000910
20 0.000867 0.000834
21 0.000869 0.000764
22 0.000904 0.000797
23 0.000919 0.000923
24 0.000911 0.000833
25 0.000906 0.000900
26 0.000893 0.000952
