# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.933708 0.799002
2 0.875541 0.785037
3 0.863225 0.801422
4 0.855149 0.788373
5 0.849115 0.775743
6 0.835783 0.774171
7 0.832774 0.767734
8 0.822813 0.750980
9 0.814242 0.771752
10 0.800951 0.746328
11 0.806126 0.741470
12 0.783877 0.742110
13 0.783134 0.724571
14 0.767931 0.727447
15 0.761680 0.735321
16 0.771171 0.744602
17 0.776369 0.734899
18 0.767930 0.710031
19 0.762555 0.705599
20 0.761086 0.724270
21 0.757946 0.727655
22 0.758067 0.723540
23 0.748841 0.725136
24 0.745625 0.735911
