# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.9 run=4
epoch train_loss val_loss
1 0.136724 0.114402
2 0.061919 0.107142
3 0.060351 0.107304
4 0.059091 0.104949
5 0.058244 0.100920
6 0.056903 0.104619
7 0.055849 0.096784
8 0.053570 0.097169
9 0.052444 0.094394
10 0.052582 0.094557
11 0.051927 0.095682
12 0.051547 0.094533
13 0.051620 0.094275
14 0.051968 0.096650
15 0.052062 0.093650
16 0.051006 0.094577
17 0.051558 0.096994
18 0.052477 0.097068
19 0.052254 0.097453
20 0.051586 0.098965
