# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.916705 0.778512
2 0.856432 0.765591
3 0.852341 0.765488
4 0.844001 0.751029
5 0.840107 0.739171
6 0.825375 0.748662
7 0.816669 0.716422
8 0.808879 0.726775
9 0.804790 0.714462
10 0.804967 0.718779
11 0.796367 0.734537
12 0.801863 0.706842
13 0.797265 0.711627
14 0.790209 0.708407
15 0.791378 0.708622
16 0.791732 0.693927
17 0.792406 0.699868
18 0.788852 0.699572
19 0.786858 0.698449
20 0.793378 0.690374
21 0.782133 0.697174
22 0.785082 0.690506
23 0.790328 0.712317
24 0.774100 0.688299
25 0.781957 0.702104
26 0.772992 0.719101
27 0.782607 0.695839
28 0.776099 0.696257
29 0.772079 0.694670
