# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.9 run=3
epoch train_loss val_loss
1 0.234587 0.163611
2 0.187243 0.163037
3 0.181531 0.154015
4 0.177674 0.140744
5 0.171882 0.155355
6 0.174795 0.144588
7 0.167572 0.142589
8 0.161547 0.145079
9 0.160494 0.137877
10 0.159787 0.142258
11 0.153062 0.138986
12 0.152266 0.133879
13 0.152206 0.132558
14 0.147760 0.133136
15 0.143961 0.131750
16 0.142488 0.129464
17 0.141887 0.130163
18 0.140702 0.128407
19 0.137017 0.131768
20 0.135769 0.123460
21 0.135314 0.124232
22 0.136134 0.124353
23 0.131745 0.123056
24 0.132481 0.121790
25 0.130051 0.122347
26 0.132003 0.122614
27 0.131297 0.120775
28 0.133506 0.129145
29 0.131159 0.121207
30 0.131226 0.122173
