# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.99 run=3
epoch train_loss val_loss
1 0.129501 0.093276
2 0.051560 0.091071
3 0.050156 0.093575
4 0.050085 0.095251
5 0.048339 0.092339
6 0.048795 0.086379
7 0.049097 0.088779
8 0.047987 0.084703
9 0.048722 0.085727
10 0.047892 0.084607
11 0.046719 0.084414
12 0.046841 0.086285
13 0.045999 0.084051
14 0.045585 0.084572
15 0.044946 0.084889
16 0.044788 0.084571
17 0.044792 0.083479
18 0.044404 0.082972
19 0.043832 0.082185
20 0.043490 0.080529
21 0.043687 0.080614
22 0.043324 0.080892
23 0.043803 0.081805
24 0.043271 0.080554
25 0.043836 0.080373
26 0.043845 0.081336
27 0.044170 0.081280
28 0.045096 0.082865
29 0.046402 0.083032
30 0.045241 0.082238
