# model=snn-ae encoding=latency architecture=conv1d v_th=0.5 alpha=0.99 run=4
epoch train_loss val_loss
1 0.043462 0.073320
2 0.020484 0.065178
3 0.020357 0.045682
4 0.021694 0.054010
5 0.022707 0.042601
6 0.023713 0.045862
7 0.023737 0.045105
8 0.024912 0.040892
9 0.024745 0.046858
10 0.022595 0.034486
11 0.022373 0.038884
12 0.022166 0.035805
13 0.022115 0.034111
14 0.023196 0.034193
15 0.023345 0.035190
16 0.022796 0.035650
17 0.022197 0.033993
18 0.022054 0.035093
19 0.021472 0.036427
20 0.021552 0.035413
21 0.021692 0.035536
22 0.022035 0.038720
