# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 0.033308 0.002601
2 0.004002 0.001324
3 0.003192 0.001980
4 0.002329 0.000973
5 0.001785 0.002417
6 0.001602 0.000583
7 0.001483 0.007269
8 0.001678 0.019172
9 0.001569 0.000707
10 0.001218 0.006333
11 0.000936 0.000559
12 0.000822 0.000427
13 0.000860 0.001053
14 0.000871 0.000838
15 0.000780 0.000188
16 0.000701 0.000131
17 0.000812 0.000445
18 0.000816 0.000164
19 0.000739 0.000320
20 0.000793 0.000169
21 0.000850 0.002120
