# model=snn-ae encoding=latency architecture=recurrent v_th=0.5 alpha=0.9 run=2
epoch train_loss val_loss
1 0.048066 0.092319
2 0.019609 0.078723
3 0.015186 0.047535
4 0.015284 0.040512
5 0.014962 0.039891
6 0.015926 0.046675
7 0.015827 0.037207
8 0.014545 0.033449
9 0.015154 0.033401
10 0.015144 0.034135
11 0.014595 0.034276
12 0.015471 0.034337
13 0.014842 0.032975
14 0.015542 0.035960
15 0.015353 0.033506
16 0.013968 0.033361
17 0.014154 0.032876
18 0.013353 0.032098
19 0.013373 0.032558
20 0.014598 0.031981
21 0.015208 0.034013
22 0.014420 0.032742
23 0.014210 0.032700
24 0.013913 0.033681
25 0.014170 0.031253
26 0.014556 0.031741
27 0.014186 0.032047
28 0.014952 0.034827
29 0.015205 0.032519
30 0.014793 0.032544
