# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.99 run=5
epoch train_loss val_loss
1 0.107608 0.014410
2 0.046405 0.006649
3 0.045664 0.006603
4 0.045501 0.007750
5 0.045162 0.013374
6 0.043391 0.013043
7 0.042133 0.006050
8 0.040407 0.008272
9 0.039864 0.005175
10 0.039209 0.005672
11 0.039122 0.004945
12 0.039093 0.005801
13 0.038660 0.007960
14 0.038309 0.004665
15 0.038654 0.005794
16 0.038497 0.004602
17 0.038459 0.007471
18 0.038990 0.006197
19 0.038880 0.005344
20 0.038535 0.004286
21 0.038398 0.005084
22 0.037938 0.004492
23 0.038022 0.004254
24 0.039049 0.005151
25 0.038567 0.004453
26 0.038415 0.004660
27 0.038925 0.004443
28 0.038912 0.005152
