# model=snn-ae encoding=poisson architecture=recurrent v_th=0.5 alpha=0.8 run=1
epoch train_loss val_loss
1 0.287448 0.212468
2 0.235546 0.203618
3 0.235176 0.197884
4 0.211300 0.208995
5 0.198158 0.192912
6 0.190431 0.205379
7 0.191679 0.175332
8 0.180858 0.184434
9 0.174937 0.172806
10 0.171536 0.173630
11 0.170137 0.162647
12 0.168237 0.175456
13 0.164185 0.162242
14 0.163717 0.156593
15 0.159275 0.153117
16 0.157743 0.164405
17 0.158962 0.155557
18 0.154911 0.151458
19 0.153166 0.152798
20 0.152655 0.162224
21 0.150747 0.167368
22 0.149188 0.155003
23 0.145783 0.173814
