# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.99 run=1
epoch train_loss val_loss
1 1.075176 1.016918
2 1.014064 1.016054
3 1.004622 1.013205
4 1.012289 1.010551
5 0.997442 1.008767
6 1.003065 1.003849
7 0.993759 1.010440
8 0.996686 1.008002
9 0.991529 1.005530
10 0.991405 0.992332
11 0.985750 0.985745
12 0.982415 0.987652
13 0.975831 0.984406
14 0.970647 0.982117
15 0.968072 0.979838
16 0.967827 0.969970
17 0.970053 0.973370
18 0.973859 0.973277
19 0.967632 0.992302
20 0.978534 0.978232
21 0.963014 0.987210
