# model=snn-ae encoding=direct architecture=dense v_th=1 alpha=0.9 run=2
epoch train_loss val_loss
1 0.082470 0.001002
2 0.001177 0.001201
3 0.001198 0.000974
4 0.001177 0.001053
5 0.001200 0.001142
6 0.001235 0.001107
7 0.001319 0.001156
8 0.001356 0.000971
9 0.001209 0.000921
10 0.001349 0.000986
11 0.001198 0.001083
12 0.001310 0.000960
13 0.001349 0.000846
14 0.001358 0.001425
15 0.001052 0.000734
16 0.000869 0.000577
17 0.000844 0.000895
18 0.000786 0.001044
19 0.000725 0.000783
20 0.000787 0.001223
21 0.000844 0.000552
22 0.000706 0.000353
23 0.000916 0.000467
24 0.000767 0.000628
25 0.000639 0.000865
26 0.000590 0.000654
27 0.000653 0.000592
