# model=snn-ae encoding=direct architecture=recurrent v_th=1 alpha=0.99 run=5
epoch train_loss val_loss
1 0.042524 0.000299
2 0.000519 0.000180
3 0.000668 0.000149
4 0.000723 0.000230
5 0.000614 0.000061
6 0.000452 0.002525
7 0.000254 0.000004
8 0.000104 0.000002
9 0.000032 0.000002
10 0.000035 0.000000
11 0.000024 0.000001
12 0.000164 0.000001
13 0.000006 0.000000
14 0.000007 0.000001
15 0.000005 0.000000
16 0.000005 0.000000
17 0.000063 0.000000
18 0.000004 0.000000
19 0.000004 0.000001
20 0.000008 0.000000
21 0.000004 0.000000
22 0.000034 0.000000
