# model=snn-ae encoding=latency architecture=dense v_th=0.5 alpha=0.99 run=4
epoch train_loss val_loss
1 0.049836 0.058389
2 0.023949 0.047870
3 0.023694 0.043860
4 0.027089 0.045657
5 0.028421 0.058401
6 0.028041 0.043573
7 0.027353 0.044728
8 0.026894 0.041941
9 0.026980 0.040033
10 0.026307 0.041570
11 0.026427 0.042045
12 0.026792 0.042636
13 0.027145 0.039612
14 0.026069 0.040574
15 0.026280 0.039603
16 0.026124 0.039656
17 0.026177 0.040853
18 0.024814 0.043059
19 0.024980 0.047584
20 0.026609 0.041154
