# model=snn-ae encoding=direct architecture=recurrent v_th=0.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.069306 0.004496
2 0.022063 0.001702
3 0.021314 0.001333
4 0.019620 0.000930
5 0.019010 0.000403
6 0.018684 0.003492
7 0.018793 0.000656
8 0.018535 0.000180
9 0.018200 0.000422
10 0.018147 0.000287
11 0.018122 0.000758
12 0.018260 0.000275
13 0.018305 0.000154
14 0.018172 0.000187
15 0.018055 0.000298
16 0.018039 0.000119
17 0.017866 0.000216
18 0.018014 0.000195
19 0.018006 0.000189
20 0.017885 0.000226
21 0.018001 0.000130
