# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.9 run=4
epoch train_loss val_loss
1 0.018779 0.011950
2 0.011892 0.007819
3 0.008203 0.005659
4 0.006438 0.004815
5 0.005681 0.004395
6 0.005516 0.004201
7 0.005459 0.003987
8 0.005211 0.003950
9 0.005117 0.003911
10 0.005221 0.004004
11 0.005338 0.004148
12 0.005167 0.004432
13 0.005142 0.004072
14 0.005146 0.003864
15 0.005065 0.003852
16 0.005126 0.003932
17 0.005312 0.004039
18 0.004963 0.004194
19 0.005060 0.004110
20 0.005000 0.003960
