# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.8 run=4
epoch train_loss val_loss
1 0.119201 0.014480
2 0.052126 0.009890
3 0.050102 0.015197
4 0.049079 0.010493
5 0.047482 0.012447
6 0.046005 0.008430
7 0.044394 0.009846
8 0.043114 0.009958
9 0.041591 0.009161
10 0.041283 0.008148
11 0.041553 0.009062
12 0.041611 0.008321
13 0.040852 0.007600
14 0.041691 0.008973
15 0.040994 0.008790
16 0.041057 0.007483
17 0.040731 0.007605
18 0.040481 0.006702
19 0.040110 0.007246
20 0.040542 0.006757
21 0.040564 0.006561
22 0.041079 0.006367
23 0.040079 0.006480
24 0.040705 0.006402
25 0.040912 0.006496
26 0.040568 0.006520
27 0.039859 0.006252
28 0.040251 0.006473
29 0.040279 0.006237
30 0.040053 0.006853
