# model=snn-ae encoding=poisson architecture=recurrent v_th=1.5 alpha=0.8 run=2
epoch train_loss val_loss
1 0.019763 0.009917
2 0.010757 0.007306
3 0.007660 0.004576
4 0.005158 0.003637
5 0.003960 0.002585
6 0.003187 0.001848
7 0.002623 0.001503
8 0.002270 0.001405
9 0.002264 0.001746
10 0.002244 0.001406
11 0.002213 0.001511
12 0.001983 0.001195
13 0.001946 0.001263
14 0.002046 0.001258
15 0.002027 0.001248
16 0.001870 0.001063
17 0.001853 0.001086
18 0.001911 0.001016
19 0.001813 0.000951
20 0.001838 0.001097
21 0.001858 0.000998
22 0.001754 0.000938
23 0.001800 0.001071
24 0.001850 0.000980
25 0.001811 0.000981
26 0.001827 0.000968
27 0.001779 0.000966
