# model=snn-ae encoding=direct architecture=dense v_th=1.5 alpha=0.8 run=5
epoch train_loss val_loss
1 0.129790 0.015337
2 0.062178 0.014898
3 0.062150 0.014506
4 0.060026 0.017372
5 0.059247 0.019112
6 0.056141 0.013499
7 0.053691 0.015842
8 0.051191 0.013044
9 0.049702 0.017901
10 0.047808 0.012384
11 0.047152 0.013466
12 0.046266 0.011343
13 0.045732 0.011023
14 0.045256 0.009260
15 0.044412 0.014164
16 0.044033 0.009250
17 0.043938 0.012389
18 0.044001 0.009448
19 0.043441 0.011200
20 0.043517 0.011578
21 0.043091 0.009513
