# model=snn-ae encoding=latency architecture=recurrent v_th=1 alpha=0.8 run=2
epoch train_loss val_loss
1 0.018364 0.006020
2 0.002606 0.000644
3 0.000628 0.000619
4 0.000513 0.000913
5 0.000632 0.000780
6 0.000311 0.000126
7 0.000106 0.000267
8 0.000133 0.000022
9 0.000103 0.000081
10 0.000058 0.000044
11 0.000040 0.000035
12 0.000021 0.000003
13 0.000009 0.000004
14 0.000012 0.000001
15 0.000012 0.000001
16 0.000079 0.000002
17 0.000009 0.000000
18 0.000025 0.000041
19 0.000043 0.000001
20 0.000007 0.000000
21 0.000067 0.000000
22 0.000007 0.000000
23 0.000009 0.000000
24 0.000042 0.000039
25 0.000008 0.000000
26 0.000015 0.000191
