# model=snn-ae encoding=latency architecture=dense v_th=1 alpha=0.8 run=1
epoch train_loss val_loss
1 0.058679 0.027321
2 0.024621 0.014405
3 0.017197 0.018719
4 0.015617 0.013941
5 0.014926 0.018062
6 0.014495 0.006707
7 0.013952 0.007060
8 0.013653 0.006449
9 0.014134 0.009404
10 0.013287 0.007805
11 0.013423 0.007156
12 0.013253 0.005947
13 0.013109 0.006081
14 0.013282 0.005490
15 0.012871 0.005693
16 0.013069 0.006476
17 0.012912 0.005686
18 0.013393 0.005496
19 0.013080 0.005434
20 0.013090 0.006245
21 0.012653 0.005737
22 0.012715 0.005694
23 0.012833 0.006198
24 0.013103 0.006395
