# model=snn-ae encoding=poisson architecture=recurrent v_th=0.5 alpha=0.99 run=1
epoch train_loss val_loss
1 0.348031 0.272742
2 0.299559 0.277399
3 0.288761 0.264662
4 0.264897 0.234361
5 0.245055 0.228629
6 0.234240 0.222059
7 0.228891 0.214281
8 0.222973 0.210562
9 0.219352 0.206338
10 0.213591 0.200288
11 0.211981 0.204080
12 0.213186 0.203128
13 0.210169 0.197198
14 0.206420 0.196390
15 0.204154 0.194801
16 0.205622 0.192121
17 0.203102 0.195002
18 0.200552 0.192576
19 0.199537 0.192672
20 0.197117 0.197420
21 0.197486 0.192026
22 0.195957 0.190659
23 0.196705 0.194129
24 0.191985 0.192673
25 0.193197 0.189508
26 0.196632 0.196164
27 0.191317 0.193747
28 0.194170 0.192753
29 0.192008 0.188752
30 0.189538 0.190935
