# model=snn-ae encoding=poisson architecture=dense v_th=1.5 alpha=0.8 run=5
epoch train_loss val_loss
1 0.032361 0.021798
2 0.014552 0.014627
3 0.011785 0.012919
4 0.009926 0.011539
5 0.008656 0.010308
6 0.007762 0.009696
7 0.007104 0.009060
8 0.006511 0.008865
9 0.006182 0.008668
10 0.005818 0.008329
11 0.005801 0.008547
12 0.005588 0.008228
13 0.005571 0.008391
14 0.005523 0.007987
15 0.005481 0.007967
16 0.005511 0.008262
17 0.005337 0.008202
18 0.005416 0.007888
19 0.005461 0.008548
20 0.005418 0.007941
21 0.005340 0.007933
22 0.005416 0.007792
23 0.005273 0.008076
24 0.005444 0.007992
25 0.005385 0.007978
26 0.005284 0.007850
27 0.005322 0.007825
