# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.9 run=4
epoch train_loss val_loss
1 0.109760 0.114146
2 0.051668 0.095430
3 0.050626 0.093303
4 0.049660 0.091760
5 0.048632 0.093159
6 0.048428 0.090116
7 0.047453 0.089160
8 0.046816 0.085780
9 0.045790 0.084145
10 0.045534 0.083428
11 0.044926 0.082394
12 0.043924 0.084076
13 0.044174 0.081457
14 0.044236 0.082721
15 0.043673 0.080913
16 0.044516 0.083258
17 0.044888 0.082833
18 0.044547 0.081557
19 0.044567 0.083795
20 0.045420 0.083960
