# model=snn-ae encoding=direct architecture=conv1d v_th=0.5 alpha=0.99 run=3
epoch train_loss val_loss
1 0.110854 0.010471
2 0.043996 0.006309
3 0.043231 0.012657
4 0.043508 0.006452
5 0.043315 0.006750
6 0.042040 0.005481
7 0.040788 0.007533
8 0.039915 0.009299
9 0.039402 0.005782
10 0.039466 0.005811
11 0.039315 0.004959
12 0.038993 0.005242
13 0.038478 0.005698
14 0.038460 0.004823
15 0.038154 0.005979
16 0.039100 0.005268
17 0.038588 0.005224
18 0.038677 0.004642
19 0.039048 0.004832
20 0.038399 0.004247
21 0.038254 0.004668
22 0.038061 0.004280
23 0.038861 0.004093
24 0.038730 0.005535
25 0.039189 0.004932
26 0.038635 0.004653
27 0.038866 0.004373
28 0.040829 0.004546
