# model=snn-ae encoding=direct architecture=conv1d v_th=1 alpha=0.99 run=3
epoch train_loss val_loss
1 0.904059 0.750655
2 0.839249 0.731933
3 0.834328 0.755333
4 0.828271 0.740124
5 0.826651 0.727026
6 0.821452 0.725899
7 0.820405 0.722626
8 0.821173 0.730195
9 0.819488 0.731014
10 0.821109 0.722517
11 0.813953 0.721384
12 0.816458 0.726372
13 0.816211 0.724016
14 0.810995 0.719769
15 0.813609 0.720044
16 0.810595 0.720234
17 0.807251 0.718965
18 0.803744 0.711428
19 0.800994 0.712020
20 0.800622 0.714224
21 0.793370 0.722139
22 0.795073 0.724110
23 0.804467 0.722824
